TF,RBP,event_id,shared_exact_events_in_pair,jaccard_similarity,tf_event_count,rbp_event_count,percent_of_tf_events,percent_of_rbp_events,tf_gene_id,tf_gene_name,tf_event_type,tf_experiments,tf_experiment_count,tf_dPSI_values,tf_p_values,tf_source_files,tf_row_count,rbp_gene_id,rbp_gene_name,rbp_event_type,rbp_experiments,rbp_experiment_count,rbp_dPSI_values,rbp_p_values,rbp_source_files,rbp_row_count,gene_id,gene_name,event_type
CLAMP,Elav,FBgn0260798;RI:2R:4470770:4470953-4471039:4471060:-,41,0.021925133689839574,408,1503,10.049019607843137,2.7278775781769795,FBgn0260798,Gprk1,RI,Brain_L3,1,0.1746082018 | 0.1746082018 | 0.1746082018,0.0184815185 | 0.0184815185 | 0.0184815185,significant_splicing_events_tf - CLAMP.csv,3,FBgn0260798,FBgn0260798,RI,Elav,1,-0.0656244618,0.031968032,significant_splicing_events_rbp - Elav.csv,1,FBgn0260798,Gprk1,RI
CLAMP,Elav,FBgn0261085;A3:X:13359437-13363241:13359437-13363244:+,41,0.021925133689839574,408,1503,10.049019607843137,2.7278775781769795,FBgn0261085,Syt12,A3,Brain_Adult,1,0.2032218459 | 0.2032218459 | 0.2032218459,0.0444555445 | 0.0444555445 | 0.0444555445,significant_splicing_events_tf - CLAMP.csv,3,FBgn0261085,FBgn0261085,A3,Elav_fne,1,-0.6666666667,0.0174825175,significant_splicing_events_rbp - Elav.csv,1,FBgn0261085,Syt12,A3
CLAMP,Elav,FBgn0263116;A5:2R:19024380-19024645:19024380-19024810:-,41,0.021925133689839574,408,1503,10.049019607843137,2.7278775781769795,FBgn0263116,5-HT1B,A5,Brain_Adult,1,0.25 | 0.25,0.043956044 | 0.043956044,significant_splicing_events_tf - CLAMP.csv,2,FBgn0263116,FBgn0263116,A5,Elav_fne,1,0.30291827,0.0264735265,significant_splicing_events_rbp - Elav.csv,1,FBgn0263116,5-HT1B,A5
CLAMP,Elav,FBgn0263351;RI:3R:22462455:22462530-22462591:22462779:+,41,0.021925133689839574,408,1503,10.049019607843137,2.7278775781769795,FBgn0263351,AP-2mu,RI,Brain_Adult,1,-0.2420519953 | -0.2420519953 | -0.2420519953,0.013986014 | 0.013986014 | 0.013986014,significant_splicing_events_tf - CLAMP.csv,3,FBgn0263351,FBgn0263351,RI,Elav | Elav_fne,2,0.3778711095 | 0.4512290439,0.005994006 | 0.001998002,significant_splicing_events_rbp - Elav.csv,2,FBgn0263351,AP-2mu,RI
CLAMP,Elav,FBgn0263773;AL:2L:20079270:20079472-20084578:20082304:20083015-20084578:-,41,0.021925133689839574,408,1503,10.049019607843137,2.7278775781769795,FBgn0263773,fok,AL,Brain_L3,1,0.4955327488 | 0.4955327488 | 0.4955327488,0.047952048 | 0.047952048 | 0.047952048,significant_splicing_events_tf - CLAMP.csv,3,FBgn0263773,FBgn0263773,AL,Elav_fne,1,0.46751612,0.0,significant_splicing_events_rbp - Elav.csv,1,FBgn0263773,fok,AL
CLAMP,Elav,FBgn0267385;AF:3R:22367536:22367668-22370778:22369282:22369565-22370778:+,41,0.021925133689839574,408,1503,10.049019607843137,2.7278775781769795,FBgn0267385,PyK,AF,Brain_Adult,1,0.0551738976 | 0.0551738976 | 0.0551738976,0.0174825175 | 0.0174825175 | 0.0174825175,significant_splicing_events_tf - CLAMP.csv,3,FBgn0267385,FBgn0267385,AF,Elav | Elav_fne,2,-0.2331168669 | -0.0993274831,0.0014985015 | 0.0084915085,significant_splicing_events_rbp - Elav.csv,2,FBgn0267385,PyK,AF
BEAF-32,prp19,FBgn0000546;SE:2R:6095071-6122882:6123847-6131066:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0000546,FBgn0000546,SE,0_3_day,1,-0.3499920759,0.04995005,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0000546,FBgn0000546,SE,prp19,1,-0.1402037973,0.017982018,significant_splicing_events_rbp - prp19.csv,1,FBgn0000546,FBgn0000546,SE
BEAF-32,prp19,FBgn0003479;RI:3R:30054696:30055798-30055862:30056037:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0003479,FBgn0003479,RI,0_3_day,1,0.6802278038,0.010989011,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0003479,FBgn0003479,RI,prp19,1,0.4226295357,0.0044955045,significant_splicing_events_rbp - prp19.csv,1,FBgn0003479,FBgn0003479,RI
BEAF-32,prp19,FBgn0004583;A5:2L:432117-438380:431899-438380:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0004583,FBgn0004583,A5,0_3_day,1,0.5351198011,0.04995005,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0004583,FBgn0004583,A5,prp19,1,-0.1515663586,0.0384615385,significant_splicing_events_rbp - prp19.csv,1,FBgn0004583,FBgn0004583,A5
BEAF-32,prp19,FBgn0004584;RI:2L:2970714:2970904-2970986:2971054:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0004584,FBgn0004584,RI,0_3_day,1,-0.4130046557,0.0464535465,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0004584,FBgn0004584,RI,prp19,1,0.0823325816,0.0394605395,significant_splicing_events_rbp - prp19.csv,1,FBgn0004584,FBgn0004584,RI
BEAF-32,prp19,FBgn0010434;SE:2R:19237063-19237328:19237441-19238152:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0010434,FBgn0010434,SE,0_3_day,1,-0.5397489153,0.0122377622,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0010434,FBgn0010434,SE,prp19,1,-0.0955035641,0.0255744256,significant_splicing_events_rbp - prp19.csv,1,FBgn0010434,FBgn0010434,SE
BEAF-32,prp19,FBgn0010434;SE:2R:19242395-19242484:19242585-19242704:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0010434,FBgn0010434,SE,0_3_day,1,0.5442661528,0.0122377622,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0010434,FBgn0010434,SE,prp19,1,0.1523980395,0.003996004,significant_splicing_events_rbp - prp19.csv,1,FBgn0010434,FBgn0010434,SE
BEAF-32,prp19,FBgn0010434;SE:2R:19242395-19242490:19242585-19242704:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0010434,FBgn0010434,SE,0_3_day,1,0.3533299652,0.0407925408,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0010434,FBgn0010434,SE,prp19,1,0.1034686757,0.045954046,significant_splicing_events_rbp - prp19.csv,1,FBgn0010434,FBgn0010434,SE
BEAF-32,prp19,FBgn0013997;MX:3L:12148908-12151211:12151407-12152177:12148908-12151820:12152016-12152177:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0013997,FBgn0013997,MX,0_3_day,1,-0.1753117605,0.0404595405,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0013997,FBgn0013997,MX,prp19,1,0.13832638,0.002997003,significant_splicing_events_rbp - prp19.csv,1,FBgn0013997,FBgn0013997,MX
BEAF-32,prp19,FBgn0015609;MX:2L:17651491-17652667:17652905-17657063:17651491-17655669:17655910-17657063:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0015609,FBgn0015609,MX,0_3_day,1,0.5200561034,0.016983017,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0015609,FBgn0015609,MX,prp19,1,-0.1612041927,0.0104895105,significant_splicing_events_rbp - prp19.csv,1,FBgn0015609,FBgn0015609,MX
BEAF-32,prp19,FBgn0026150;RI:2L:16908229:16910184-16910309:16910418:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0026150,FBgn0026150,RI,0_3_day,1,-0.3061367178,0.033966034,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0026150,FBgn0026150,RI,prp19,1,0.1281654377,0.025974026,significant_splicing_events_rbp - prp19.csv,1,FBgn0026150,FBgn0026150,RI
BEAF-32,prp19,FBgn0028402;RI:3L:21031825:21031921-21031981:21033051:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0028402,FBgn0028402,RI,0_3_day,1,0.4444899595,0.0154845155,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0028402,FBgn0028402,RI,prp19,1,0.2767987838,0.003996004,significant_splicing_events_rbp - prp19.csv,1,FBgn0028402,FBgn0028402,RI
BEAF-32,prp19,FBgn0029785;AF:X:5672480:5672522-5672998:5672734:5672875-5672998:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0029785,FBgn0029785,AF,0_3_day,1,0.2095740924,0.018981019,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0029785,FBgn0029785,AF,prp19,1,-0.2012504056,0.000999001,significant_splicing_events_rbp - prp19.csv,1,FBgn0029785,FBgn0029785,AF
BEAF-32,prp19,FBgn0029955;AF:X:7714491-7714971:7715116:7714491-7717791:7717932:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0029955,FBgn0029955,AF,0_3_day,1,0.4666666667,0.0364635365,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0029955,FBgn0029955,AF,prp19,1,0.1525640022,0.0204795205,significant_splicing_events_rbp - prp19.csv,1,FBgn0029955,FBgn0029955,AF
BEAF-32,prp19,FBgn0032388;SE:2L:11987387-11987472:11987494-11987696:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0032388,FBgn0032388,SE,0_3_day,1,-0.2966012683,0.025974026,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0032388,FBgn0032388,SE,prp19,1,-0.1280589462,0.01998002,significant_splicing_events_rbp - prp19.csv,1,FBgn0032388,FBgn0032388,SE
BEAF-32,prp19,FBgn0033669;RI:2R:11968284:11968479-11968547:11968654:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0033669,FBgn0033669,RI,0_3_day,1,-0.2928065559,0.0294705295,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0033669,FBgn0033669,RI,prp19,1,0.2644118119,0.024975025,significant_splicing_events_rbp - prp19.csv,1,FBgn0033669,FBgn0033669,RI
BEAF-32,prp19,FBgn0033713;RI:2R:12324658:12325993-12326073:12326115:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0033713,FBgn0033713,RI,0_3_day,1,0.5234555922,0.0344655345,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0033713,FBgn0033713,RI,prp19,1,0.4483664692,0.0014985015,significant_splicing_events_rbp - prp19.csv,1,FBgn0033713,FBgn0033713,RI
BEAF-32,prp19,FBgn0034705;AF:2R:22178496-22178618:22178645:22178496-22182823:22182879:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0034705,FBgn0034705,AF,0_3_day,1,0.258439688,0.043956044,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0034705,FBgn0034705,AF,prp19,1,-0.7234743902,0.000999001,significant_splicing_events_rbp - prp19.csv,1,FBgn0034705,FBgn0034705,AF
BEAF-32,prp19,FBgn0034720;SE:2R:22345293-22346044:22346359-22346648:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0034720,FBgn0034720,SE,0_3_day,1,0.2628531932,0.047952048,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0034720,FBgn0034720,SE,prp19,1,0.10167131,0.0322177822,significant_splicing_events_rbp - prp19.csv,1,FBgn0034720,FBgn0034720,SE
BEAF-32,prp19,FBgn0034946;RI:2R:23970305:23970685-23970756:23972233:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0034946,FBgn0034946,RI,0_3_day,1,-0.3348412815,0.0274725275,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0034946,FBgn0034946,RI,prp19,1,0.426522571,0.000999001,significant_splicing_events_rbp - prp19.csv,1,FBgn0034946,FBgn0034946,RI
BEAF-32,prp19,FBgn0035431;A5:3L:3300883-3300963:3300883-3300989:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0035431,FBgn0035431,A5,0_3_day,1,0.3154650004,0.042957043,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0035431,FBgn0035431,A5,prp19,1,0.3805460701,0.0354645355,significant_splicing_events_rbp - prp19.csv,1,FBgn0035431,FBgn0035431,A5
BEAF-32,prp19,FBgn0035534;RI:3L:4364550:4364585-4364679:4364745:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0035534,FBgn0035534,RI,0_3_day,1,-0.1247192783,0.047952048,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0035534,FBgn0035534,RI,prp19,1,0.2492202208,0.004995005,significant_splicing_events_rbp - prp19.csv,1,FBgn0035534,FBgn0035534,RI
BEAF-32,prp19,FBgn0036993;AF:3L:20442419:20442469-20445948:20445158:20445293-20445948:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0036993,FBgn0036993,AF,0_3_day,1,0.1424882531,0.032967033,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0036993,FBgn0036993,AF,prp19,1,-0.1288127473,0.0304695305,significant_splicing_events_rbp - prp19.csv,1,FBgn0036993,FBgn0036993,AF
BEAF-32,prp19,FBgn0037530;SE:3R:7905385-7905691:7905711-7905785:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0037530,FBgn0037530,SE,0_3_day,1,-0.3347883084,0.0224775225,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0037530,FBgn0037530,SE,prp19,1,-0.1353502467,0.012987013,significant_splicing_events_rbp - prp19.csv,1,FBgn0037530,FBgn0037530,SE
BEAF-32,prp19,FBgn0039149;RI:3R:24109336:24109588-24109656:24110010:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0039149,FBgn0039149,RI,0_3_day,1,-0.3054462365,0.0174825175,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0039149,FBgn0039149,RI,prp19,1,0.2167690669,0.0044955045,significant_splicing_events_rbp - prp19.csv,1,FBgn0039149,FBgn0039149,RI
BEAF-32,prp19,FBgn0039734;RI:3R:30001025:30001458-30001512:30001706:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0039734,FBgn0039734,RI,0_3_day,1,0.2304333698,0.048951049,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0039734,FBgn0039734,RI,prp19,1,0.1264115506,0.0284715285,significant_splicing_events_rbp - prp19.csv,1,FBgn0039734,FBgn0039734,RI
BEAF-32,prp19,FBgn0051211;RI:3R:11952827:11953055-11953113:11954038:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0051211,FBgn0051211,RI,0_3_day,1,0.2375860171,0.0464535465,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0051211,FBgn0051211,RI,prp19,1,0.33664556,0.0014985015,significant_splicing_events_rbp - prp19.csv,1,FBgn0051211,FBgn0051211,RI
BEAF-32,prp19,FBgn0085396;SE:2L:10348973-10350720:10350777-10351715:-,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0085396,FBgn0085396,SE,0_3_day,1,0.2452015126,0.048951049,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0085396,FBgn0085396,SE,prp19,1,-0.2119762491,0.040959041,significant_splicing_events_rbp - prp19.csv,1,FBgn0085396,FBgn0085396,SE
BEAF-32,prp19,FBgn0264492;AF:3L:23099640:23099723-23102122:23100216:23100357-23102122:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0264492,FBgn0264492,AF,0_3_day,1,-0.2120664334,0.048951049,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0264492,FBgn0264492,AF,prp19,1,-0.1034331834,0.0306360306,significant_splicing_events_rbp - prp19.csv,1,FBgn0264492,FBgn0264492,AF
BEAF-32,prp19,FBgn0264492;AF:3L:23099640:23099723-23102122:23101006:23101095-23102122:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0264492,FBgn0264492,AF,0_3_day,1,-0.275426688,0.048951049,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0264492,FBgn0264492,AF,prp19,1,-0.1842004787,0.005994006,significant_splicing_events_rbp - prp19.csv,1,FBgn0264492,FBgn0264492,AF
BEAF-32,prp19,FBgn0285963;MX:3R:26925261-26926396:26926431-26938445:26925261-26935959:26936291-26938445:+,30,0.02181818181818182,204,1201,14.705882352941176,2.4979184013322233,FBgn0285963,FBgn0285963,MX,0_3_day,1,0.2316582581,0.048951049,significant_splicing_events_tf - BEAF-32.csv,1,FBgn0285963,FBgn0285963,MX,prp19,1,0.1746120066,0.01998002,significant_splicing_events_rbp - prp19.csv,1,FBgn0285963,FBgn0285963,MX
Ubx,Sqd,FBgn0000636;AL:2L:18387317-18388382:18390710:18387317-18392245:18393441:+,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0000636,FBgn0000636,AL,3rd_instar_brain,1,0.0516808992,0.037962038,significant_splicing_events_tf - Ubx.csv,1,FBgn0000636,FBgn0000636,AL,Sqd,1,-0.4450360188,0.046953047,significant_splicing_events_rbp - Sqd.csv,1,FBgn0000636,FBgn0000636,AL
Ubx,Sqd,FBgn0001145;AF:X:11422832:11423072-11424282:11423957:11424103-11424282:+,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0001145,FBgn0001145,AF,3rd_instar_brain,1,-0.1487194926,0.002997003,significant_splicing_events_tf - Ubx.csv,1,FBgn0001145,FBgn0001145,AF,Sqd,1,-0.2810522891,0.042957043,significant_splicing_events_rbp - Sqd.csv,1,FBgn0001145,FBgn0001145,AF
Ubx,Sqd,FBgn0002872;A3:3L:1945573-1945648:1945528-1945648:-,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0002872,FBgn0002872,A3,3rd_instar_brain,1,0.5220490546,0.0412087912,significant_splicing_events_tf - Ubx.csv,1,FBgn0002872,FBgn0002872,A3,Sqd,1,0.8438067941,0.0442057942,significant_splicing_events_rbp - Sqd.csv,1,FBgn0002872,FBgn0002872,A3
Ubx,Sqd,FBgn0003721;RI:3R:15288012:15288102-15288253:15289439:+,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0003721,FBgn0003721,RI,3rd_instar_brain,1,-0.2378329112,0.0,significant_splicing_events_tf - Ubx.csv,1,FBgn0003721,FBgn0003721,RI,Sqd,1,0.6571725031,0.0124875125,significant_splicing_events_rbp - Sqd.csv,1,FBgn0003721,FBgn0003721,RI
Ubx,Sqd,FBgn0003896;RI:2L:18859507:18860913-18860977:18861205:-,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0003896,FBgn0003896,RI,3rd_instar_brain,1,0.0626228473,0.0444555445,significant_splicing_events_tf - Ubx.csv,1,FBgn0003896,FBgn0003896,RI,Sqd,1,-0.4967425118,0.0094905095,significant_splicing_events_rbp - Sqd.csv,1,FBgn0003896,FBgn0003896,RI
Ubx,Sqd,FBgn0013467;AF:2R:15155437:15156215-15180513:15164920:15165100-15180513:+,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0013467,FBgn0013467,AF,3rd_instar_brain,1,0.0999911726,0.0024975025,significant_splicing_events_tf - Ubx.csv,1,FBgn0013467,FBgn0013467,AF,Sqd,1,-0.63682428,0.0044955045,significant_splicing_events_rbp - Sqd.csv,1,FBgn0013467,FBgn0013467,AF
Ubx,Sqd,FBgn0031117;AF:X:20467640:20467770-20468547:20468385:20468412-20468547:+,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0031117,FBgn0031117,AF,3rd_instar_brain,1,0.492839277,0.0,significant_splicing_events_tf - Ubx.csv,1,FBgn0031117,FBgn0031117,AF,Sqd,1,-0.4404046193,0.0164835165,significant_splicing_events_rbp - Sqd.csv,1,FBgn0031117,FBgn0031117,AF
Ubx,Sqd,FBgn0031760;MX:2L:6001083-6001159:6001269-6001669:6001083-6001477:6001593-6001669:+,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0031760,FBgn0031760,MX,3rd_instar_brain,1,-0.0949853409,0.0124875125,significant_splicing_events_tf - Ubx.csv,1,FBgn0031760,FBgn0031760,MX,Sqd,1,0.3309696511,0.030969031,significant_splicing_events_rbp - Sqd.csv,1,FBgn0031760,FBgn0031760,MX
Ubx,Sqd,FBgn0032901;MX:2L:20874432-20875080:20875136-20876912:20874432-20875638:20875724-20876912:-,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0032901,FBgn0032901,MX,3rd_instar_brain,1,0.077140804,0.0204795205,significant_splicing_events_tf - Ubx.csv,1,FBgn0032901,FBgn0032901,MX,Sqd,1,-0.5320010661,0.0154845155,significant_splicing_events_rbp - Sqd.csv,1,FBgn0032901,FBgn0032901,MX
Ubx,Sqd,FBgn0033122;SE:2R:6986933-6987638:6987688-6987781:+,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0033122,FBgn0033122,SE,3rd_instar_brain,1,-0.0582348207,0.0184815185,significant_splicing_events_tf - Ubx.csv,1,FBgn0033122,FBgn0033122,SE,Sqd,1,0.3928816691,0.0064935065,significant_splicing_events_rbp - Sqd.csv,1,FBgn0033122,FBgn0033122,SE
Ubx,Sqd,FBgn0033241;RI:2R:7959342:7959836-7959976:7960015:-,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0033241,FBgn0033241,RI,3rd_instar_brain,1,0.2505739749,0.0,significant_splicing_events_tf - Ubx.csv,1,FBgn0033241,FBgn0033241,RI,Sqd,1,0.2944343012,0.024975025,significant_splicing_events_rbp - Sqd.csv,1,FBgn0033241,FBgn0033241,RI
Ubx,Sqd,FBgn0035287;AF:3L:1881548-1882320:1882559:1881548-1883000:1883041:-,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0035287,FBgn0035287,AF,3rd_instar_brain,1,0.1175220373,0.0054945055,significant_splicing_events_tf - Ubx.csv,1,FBgn0035287,FBgn0035287,AF,Sqd,1,-0.5495870669,0.0254745255,significant_splicing_events_rbp - Sqd.csv,1,FBgn0035287,FBgn0035287,AF
Ubx,Sqd,FBgn0039065;A5:3R:23250540-23250600:23250540-23250606:-,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0039065,FBgn0039065,A5,3rd_instar_brain,1,-0.1003702049,0.031968032,significant_splicing_events_tf - Ubx.csv,1,FBgn0039065,FBgn0039065,A5,Sqd,1,0.5373847923,0.004995005,significant_splicing_events_rbp - Sqd.csv,1,FBgn0039065,FBgn0039065,A5
Ubx,Sqd,FBgn0040467;A3:X:9159076-9159137:9159076-9159140:+,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0040467,FBgn0040467,A3,3rd_instar_brain,1,0.2412781017,0.0004995005,significant_splicing_events_tf - Ubx.csv,1,FBgn0040467,FBgn0040467,A3,Sqd,1,-0.3848194699,0.0344655345,significant_splicing_events_rbp - Sqd.csv,1,FBgn0040467,FBgn0040467,A3
Ubx,Sqd,FBgn0050392;RI:2R:21290914:21290970-21291032:21291581:-,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0050392,FBgn0050392,RI,3rd_instar_brain,1,0.1229023054,0.006993007,significant_splicing_events_tf - Ubx.csv,1,FBgn0050392,FBgn0050392,RI,Sqd,1,-0.2526805217,0.042957043,significant_splicing_events_rbp - Sqd.csv,1,FBgn0050392,FBgn0050392,RI
Ubx,Sqd,FBgn0259170;AF:X:10279191-10286449:10287105:10279191-10307893:10309107:-,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0259170,FBgn0259170,AF,3rd_instar_brain,1,-0.2273917778,0.0164835165,significant_splicing_events_tf - Ubx.csv,1,FBgn0259170,FBgn0259170,AF,Sqd,1,0.7654552226,0.03996004,significant_splicing_events_rbp - Sqd.csv,1,FBgn0259170,FBgn0259170,AF
Ubx,Sqd,FBgn0260429;AL:2R:15650070-15650174:15650310:15650070-15656792:15657214:+,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0260429,FBgn0260429,AL,3rd_instar_brain,1,0.4349030624,0.0174825175,significant_splicing_events_tf - Ubx.csv,1,FBgn0260429,FBgn0260429,AL,Sqd,1,-0.6219031671,0.012987013,significant_splicing_events_rbp - Sqd.csv,1,FBgn0260429,FBgn0260429,AL
Ubx,Sqd,FBgn0265174;RI:2R:16955458:16955677-16955738:16957308:+,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0265174,FBgn0265174,RI,3rd_instar_brain,1,-0.1768859517,0.024975025,significant_splicing_events_tf - Ubx.csv,1,FBgn0265174,FBgn0265174,RI,Sqd,1,-0.5471396498,0.033966034,significant_splicing_events_rbp - Sqd.csv,1,FBgn0265174,FBgn0265174,RI
Ubx,Sqd,FBgn0265191;SE:2R:21205541-21205746:21205814-21208470:+,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0265191,FBgn0265191,SE,3rd_instar_brain,1,0.076937456,0.031968032,significant_splicing_events_tf - Ubx.csv,1,FBgn0265191,FBgn0265191,SE,Sqd,1,0.3724870805,0.031968032,significant_splicing_events_rbp - Sqd.csv,1,FBgn0265191,FBgn0265191,SE
Ubx,Sqd,FBgn0265191;SE:2R:21205814-21206877:21207512-21208470:+,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0265191,FBgn0265191,SE,3rd_instar_brain,1,-0.0792396047,0.041958042,significant_splicing_events_tf - Ubx.csv,1,FBgn0265191,FBgn0265191,SE,Sqd,1,-0.5017342384,0.045954046,significant_splicing_events_rbp - Sqd.csv,1,FBgn0265191,FBgn0265191,SE
Ubx,Sqd,FBgn0266186;A3:2R:9842225-9842301:9842167-9842301:-,21,0.021806853582554516,822,162,2.5547445255474455,12.962962962962964,FBgn0266186,FBgn0266186,A3,3rd_instar_brain,1,-0.1725515218,0.0,significant_splicing_events_tf - Ubx.csv,1,FBgn0266186,FBgn0266186,A3,Sqd,1,0.3240210554,0.0084915085,significant_splicing_events_rbp - Sqd.csv,1,FBgn0266186,FBgn0266186,A3
Dsx,TBPH,FBgn0015521;RI:2L:2856377:2856568-2856631:2856705:+,7,0.021739130434782608,175,154,4.0,4.545454545454546,FBgn0015521,FBgn0015521,RI,VNC,1,-0.3817106871,0.0,significant_splicing_events_tf - Dsx.csv,1,FBgn0015521,FBgn0015521,RI,TBPH,1,-0.3853791878,0.025974026,significant_splicing_events_rbp - TBPH.csv,1,FBgn0015521,FBgn0015521,RI
Dsx,TBPH,FBgn0031760;MX:2L:6001083-6001159:6001269-6001669:6001083-6001477:6001593-6001669:+,7,0.021739130434782608,175,154,4.0,4.545454545454546,FBgn0031760,FBgn0031760,MX,VNC,1,0.0394015795,0.034965035,significant_splicing_events_tf - Dsx.csv,1,FBgn0031760,FBgn0031760,MX,TBPH,1,-0.276853492,0.0464535465,significant_splicing_events_rbp - TBPH.csv,1,FBgn0031760,FBgn0031760,MX
Dsx,TBPH,FBgn0035287;AF:3L:1881548-1882320:1882559:1881548-1883000:1883041:-,7,0.021739130434782608,175,154,4.0,4.545454545454546,FBgn0035287,FBgn0035287,AF,VNC,1,0.3461046002,0.0234765235,significant_splicing_events_tf - Dsx.csv,1,FBgn0035287,FBgn0035287,AF,TBPH,1,-0.4938057402,0.0224775225,significant_splicing_events_rbp - TBPH.csv,1,FBgn0035287,FBgn0035287,AF
